Date,CashValue,AssetValue,TotalValue
1989-06-28,1583.1089999998162,166906.855,168489.96399999983
1989-06-29,1583.1089999998162,162476.21800000005,164059.32699999987
1989-06-30,1583.1089999998162,160613.35199999998,162196.4609999998
1989-07-03,1583.1089999998162,161322.35000000003,162905.45899999986
1989-07-05,1583.1089999998162,163177.37200000003,164760.48099999985
1989-07-06,1583.1089999998162,164674.23900000003,166257.34799999985
1989-07-07,1583.1089999998162,167291.23,168874.33899999983
1989-07-10,1583.1089999998162,168186.09800000003,169769.20699999985
1989-07-11,1583.1089999998162,168485.89500000002,170069.00399999984
1989-07-12,1583.1089999998162,169058.72899999996,170641.83799999979
1989-07-13,1583.1089999998162,168953.26299999995,170536.37199999977
1989-07-14,1583.1089999998162,169622.98200000002,171206.09099999984
1989-07-17,1583.1089999998162,170151.22899999993,171734.33799999976
1989-07-18,1583.1089999998162,170130.32099999994,171713.42999999976
1989-07-19,1583.1089999998162,172290.87899999996,173873.98799999978
1989-07-20,1583.1089999998162,172108.06999999992,173691.17899999974
1989-07-21,1583.1089999998162,174363.23699999996,175946.3459999998
1989-07-24,1583.1089999998162,173156.5469999999,174739.65599999973
1989-07-25,1583.1089999998162,173964.46399999995,175547.57299999977
1989-07-26,1583.1089999998162,177188.04299999992,178771.15199999974
1989-07-27,1583.1089999998162,178572.832,180155.94099999982
1989-07-28,1583.1089999998162,178170.97900000002,179754.08799999984
1989-07-31,1583.1089999998162,181659.44799999997,183242.5569999998
1989-08-01,1583.1089999998162,181575.12899999996,183158.23799999978
1989-08-02,1583.1089999998162,183920.04700000005,185503.15599999987
1989-08-03,1583.1089999998162,184040.17499999996,185623.28399999978
1989-08-04,1583.1089999998162,181373.69300000003,182956.80199999985
1989-08-07,182646.52199999985,0.0,182646.52199999985
1989-08-08,1804.5179999998072,181521.99599999998,183326.5139999998
1989-08-09,1804.5179999998072,180224.37000000002,182028.88799999983
1989-08-10,1804.5179999998072,181878.62999999995,183683.14799999975
1989-08-11,1804.5179999998072,179853.18,181657.6979999998
1989-08-14,1804.5179999998072,179442.858,181247.37599999981
1989-08-15,1804.5179999998072,179426.71800000005,181231.23599999986
1989-08-16,1804.5179999998072,180912.23999999996,182716.75799999977
1989-08-17,1804.5179999998072,180196.91999999998,182001.4379999998
1989-08-18,1804.5179999998072,180595.53600000002,182400.05399999983
1989-08-21,1804.5179999998072,178705.11,180509.6279999998
1989-08-22,1804.5179999998072,179628.22199999998,181432.7399999998
1989-08-23,1804.5179999998072,180941.5499999999,182746.0679999997
1989-08-24,1804.5179999998072,185157.01800000004,186961.53599999985
1989-08-25,1804.5179999998072,184499.57400000005,186304.09199999986
1989-08-28,1804.5179999998072,184563.82200000001,186368.33999999982
1989-08-29,1804.5179999998072,183924.97199999998,185729.4899999998
1989-08-30,1804.5179999998072,183784.05600000004,185588.57399999985
1989-08-31,1804.5179999998072,184514.31,186318.8279999998
1989-09-01,1804.5179999998072,185485.63199999998,187290.1499999998
1989-09-05,1804.5179999998072,185251.404,187055.92199999982
1989-09-06,1804.5179999998072,182916.33600000004,184720.85399999985
1989-09-07,1804.5179999998072,181816.428,183620.94599999982
1989-09-08,1804.5179999998072,181140.65999999997,182945.17799999978
1989-09-11,1804.5179999998072,180039.10200000004,181843.61999999985
1989-09-12,1804.5179999998072,180087.6240000001,181892.1419999999
1989-09-13,1804.5179999998072,177543.13800000004,179347.65599999984
1989-09-14,1804.5179999998072,176836.032,178640.5499999998
1989-09-15,1804.5179999998072,178288.10399999996,180092.62199999977
1989-09-18,1804.5179999998072,180187.32,181991.8379999998
1989-09-19,182689.32599999965,0.0,182689.32599999965
1989-09-20,1783.787999999533,181796.03999999998,183579.8279999995
1989-09-21,1783.787999999533,182542.53600000002,184326.32399999956
1989-09-22,1783.787999999533,181590.552,183374.33999999953
1989-09-25,1783.787999999533,180247.63199999998,182031.41999999952
1989-09-26,1783.787999999533,180109.42800000004,181893.21599999958
1989-09-27,1783.787999999533,183368.502,185152.28999999954
1989-09-28,1783.787999999533,186514.17,188297.95799999955
1989-09-29,1783.787999999533,186529.788,188313.57599999954
1989-10-02,1783.787999999533,188013.678,189797.46599999955
1989-10-03,1783.787999999533,191079.84600000002,192863.63399999955
1989-10-04,1783.787999999533,191494.45200000008,193278.2399999996
1989-10-05,1783.787999999533,190998.28199999998,192782.0699999995
1989-10-06,1783.787999999533,192260.652,194044.43999999954
1989-10-09,1783.787999999533,193819.03799999997,195602.8259999995
1989-10-10,1783.787999999533,192645.9180000001,194429.70599999963
1989-10-11,1783.787999999533,191820.69600000003,193604.48399999956
1989-10-12,1783.787999999533,190414.07999999996,192197.8679999995
1989-10-13,1783.787999999533,177756.084,179539.87199999954
1989-10-16,1783.787999999533,183265.074,185048.86199999953
1989-10-17,1783.787999999533,183402.996,185186.78399999955
1989-10-18,1783.787999999533,185523.834,187307.62199999954
1989-10-19,1783.787999999533,189141.7619999999,190925.54999999944
1989-10-20,1783.787999999533,189209.52000000005,190993.30799999958
1989-10-23,1783.787999999533,188979.006,190762.79399999953
1989-10-24,1783.787999999533,187292.38799999992,189076.17599999945
1989-10-25,1783.787999999533,186073.04400000005,187856.8319999996
1989-10-26,1783.787999999533,182286.75000000003,184070.53799999956
1989-10-27,1783.787999999533,178438.266,180222.05399999954
1989-10-30,1783.787999999533,179331.35999999996,181115.1479999995
1989-10-31,182125.49999999956,0.0,182125.49999999956
1989-11-01,798.1439999994773,181743.74399999995,182541.88799999942
1989-11-02,798.1439999994773,179211.57,180009.71399999948
1989-11-03,798.1439999994773,179425.74,180223.88399999947
1989-11-06,798.1439999994773,176134.57800000004,176932.7219999995
1989-11-07,798.1439999994773,178275.39000000004,179073.53399999952
1989-11-08,798.1439999994773,182561.412,183359.5559999995
1989-11-09,798.1439999994773,183103.728,183901.87199999948
1989-11-10,798.1439999994773,185476.98600000003,186275.1299999995
1989-11-13,798.1439999994773,186768.71400000004,187566.8579999995
1989-11-14,798.1439999994773,184199.57399999996,184997.71799999944
1989-11-15,798.1439999994773,185073.01799999995,185871.16199999943
1989-11-16,798.1439999994773,186160.74599999996,186958.88999999943
1989-11-17,798.1439999994773,186042.23399999997,186840.37799999944
1989-11-20,798.1439999994773,185093.442,185891.5859999995
1989-11-21,798.1439999994773,184853.75399999996,185651.89799999943
1989-11-22,798.1439999994773,185356.41599999997,186154.55999999944
1989-11-24,798.1439999994773,187101.05399999997,187899.19799999945
1989-11-27,798.1439999994773,187695.09600000002,188493.2399999995
1989-11-28,798.1439999994773,186950.142,187748.28599999947
